,anime_id,title,title_english,genre
3115,3562,Chu^2,Chu2,Hentai
3116,3563,Momone,Momone,Hentai
3117,3564,Pianist,The Pianist,Hentai
3118,3565,U-Jin Brand,Tales of Seduction,Hentai
3119,3566,Hika Ryoujoku: Wana ni Hamatta Futari,Hika Ryoujoku: The Lust of Shame,Hentai
3120,3567,Renzu: Futari no Kyori,Renzu: The Distance Between the Two,Hentai
3121,3568,Ganbarist! Shun,,"Comedy, Shounen, Sports"
3122,3569,Injuu Seisen: Twin Angels,Twin Angels (1),"Hentai, Horror"
3123,3570,Yadosagashi,House Hunting,"Adventure, Fantasy, Kids, Slice of Life"
3124,3571,Mach GoGoGo (1997),Speed Racer X,"Adventure, Cars"
3125,3572,Macross F,Macross Frontier,"Action, Mecha, Military, Music, Romance, Sci-Fi, Space"
3126,3573,Moegaku★5,,"Magic, Parody"
3127,3574,Switch,,"Action, Mystery, Police"
3128,3576,Kodai Ouja Kyouryuu King,Dinosaur King,"Adventure, Kids, Fantasy"
3129,3577,Kyouran Kazoku Nikki,,"Comedy, Sci-Fi"
3130,3578,Daraku: Onna Kyoushi Hakai,Depravity: Destruction of a Female Teacher,Hentai
3131,3579,Getter Robo,Getter Robo,"Action, Sci-Fi, Mecha, Shounen"
3132,3580,Ijoku,Medical Humiliation,Hentai
3133,3581,Requiem,Anal Sanctuary,Hentai
3134,3582,Mashou no Kao,The Two Facials of Eve,Hentai
3135,3583,Endless Serenade,,Hentai
3136,3584,Injuu Nerawareta Idol,Idol of Darkness,"Demons, Hentai"
3137,3586,Isaku,,Hentai
3138,3587,Isaku: Respect,,Hentai
3139,3588,Soul Eater,Soul Eater,"Action, Fantasy, Comedy, Supernatural, Shounen"
3140,3593,Utawarerumono OVA,Utawarerumono OVA,"Action, Comedy, Fantasy"
3141,3594,Tears to Tiara,Tears to Tiara,"Action, Adventure, Fantasy, Magic"
3142,3595,Kujakuou,Spirit Warrior,"Action, Demons, Horror"
3143,3596,Lightning Trap: Leina & Laika,Lightning Trap: Leina & Laika,"Action, Sci-Fi"
3144,3597,Fantasia,Girl from Phantasia,"Fantasy, Magic, Comedy, Romance, Drama"
3145,3599,Shin Kujakuou,Spirit Warrior,"Action, Demons, Horror"
3146,3600,Sengoku Kitan Youtouden,Yotoden: Chronicle of the Warlord Period,"Action, Demons, Martial Arts"
3147,3602,Ginga Tetsudou 999: Eternal Fantasy,Galaxy Express 999: Eternal Fantasy,"Action, Drama, Sci-Fi, Space"
3148,3603,JoJo no Kimyou na Bouken: Phantom Blood,JoJo&#039;s Bizarre Adventure: Phantom Blood,"Action, Adventure, Horror, Shounen, Vampire"
3149,3604,Hidamari Sketch x 365,Hidamari Sketch x 365,"Slice of Life, Comedy, School, Seinen"
3150,3605,Princess Army: Wedding★Combat,Princess Army: Wedding Combat,"Action, Martial Arts, Romance, Shoujo"
3151,3609,Kikou Kantai Dairugger XV,Armored Fleet Dairugger XV,"Action, Sci-Fi, Adventure, Space, Mecha, Shounen"
3152,3613,Toshokan Sensou,Library Wars,"Action, Military, Comedy, Romance"
3153,3614,Yakushiji Ryouko no Kaiki Jikenbo,Ryoko&#039;s Case File,"Mystery, Police, Supernatural"
3154,3615,Neo Angelique Abyss,,"Comedy, Fantasy, Harem, Romance, Shoujo"
3155,3616,Kamen no Maid Guy,,"Action, Comedy, Ecchi, Super Power"
3156,3618,Moyashimon: Kin Gekijou Deluxe,,Comedy
3157,3619,Nanako SOS,Nanako SOS,"Comedy, Parody, Romance, Super Power"
3158,3620,Blue Seed Omake,,"Comedy, Parody"
3159,3622,Ikusa Otome Suvia,,"Fantasy, Hentai"
3160,3624,Seimei no Kagaku: Micro Patrol,Once Upon a Time... Life,Adventure
3161,3625,Battle Royal High School,Battle Royal High School,"Action, Horror, Super Power, Demons, Supernatural, Martial Arts"
3162,3626,Mobile Suit Gundam Wing: Operation Meteor,Mobile Suit Gundam Wing: Operation Meteor,"Action, Military, Sci-Fi, Adventure, Space, Psychological, Drama, Mecha"
3163,3627,D.C.II S.S.: Da Capo II Second Season,,"Fantasy, Comedy, Harem, Romance, Drama"
3164,3628,Ingoku Byoutou,Rxxx: Prescription for Pain,Hentai
3165,3630,Miracle Shoujo Limit-chan,,"Comedy, Magic, School, Sci-Fi, Shoujo, Super Power"
3166,3631,Aoi Blink,Blue Blink,"Adventure, Fantasy"
3167,3633,Angel,,"Comedy, Hentai, School"
3168,3635,Advancer Tina,Best of Kitty #1,"Space, Hentai, Sci-Fi"
3169,3636,Warau Kangofu The Animation,Laughing Nurse,Hentai
3170,3637,Bouken Yuuki Pluster World,Adventure Hero Pluster World,"Action, Sci-Fi, Adventure, Shounen"
3171,3638,Kaiketsu Zorori (TV),Kaiketsu Zorori,"Adventure, Comedy"
3172,3639,Princess Road: Bara to Dokuro no Monshou,Erotic Torture Chamber,Hentai
3173,3640,Monkey Punch no Sekai: Alice,Alice,"Action, Comedy, Ecchi"
3174,3641,Naisho no Tsubomi,Naisho no Tsubomi,"Kids, Romance, School, Shoujo, Slice of Life, Supernatural"
3175,3642,Shina Dark: Kuroki Tsuki no Ou to Souheki no Tsuki no Himegimi,,"Harem, Music, Ecchi, Fantasy, Seinen"
3176,3643,Mahou no Rouge Lipstick,,Hentai
3177,3644,Uchiyama Aki,,Hentai
3178,3645,Yunyun☆Paradise,,Hentai
3179,3646,Glass no Usagi,Glass Rabbit,Historical
3180,3648,Shownoid Mako-chan,,Hentai
3181,3649,Bishoujo Comic Lolicon Angel: Mitsu no Aji,,Hentai
3182,3652,Higurashi no Naku Koro ni Rei,When They Cry: Rei,"Mystery, Comedy, Psychological, Supernatural, Thriller"
3183,3653,Kurogane no Linebarrels,Linebarrels of Iron,"Action, Sci-Fi, Mecha"
3184,3654,Macademi Wasshoi!,,"Comedy, Ecchi, Fantasy, Romance, School, Supernatural"
3185,3655,Nabari no Ou,Nabari no Ou,"Action, Fantasy, Supernatural, Comedy, Drama, Shounen"
3186,3656,Monochrome Factor,,"Action, Shounen Ai, Supernatural"
3187,3659,Majime ni Fumajime Kaiketsu Zorori: Nazo no Otakara Daisakusen,,"Adventure, Comedy"
3188,3660,Mahou no Idol Pastel Yumi,Magical Idol Pastel Yumi,"Comedy, Fantasy, Kids, Magic, Shoujo"
3189,3661,Joker: Marginal City,,"Action, Sci-Fi, Romance"
3190,3665,Ginga Eiyuu Densetsu Gaiden (1999),,"Military, Sci-Fi, Space, Drama"
3191,3667,Strike Witches,Strike Witches,"Action, Military, Sci-Fi, Magic, Ecchi"
3192,3668,Telepathy Shoujo Ran,,"Fantasy, School"
3193,3669,Duel Masters Movie 1: Yami no Shiro no Maryuuou,,"Adventure, Kids"
3194,3670,Kikou Souseiki Mospeada,Genesis Climber Mospeada,"Action, Mecha, Military"
3195,3671,"Genesis Climber Mospeada: Love, Live, Alive","Genesis Climber Mospeada: Love, Live, Alive","Action, Mecha, Music"
3196,3672,Tottemo! Luckyman,,"Comedy, Super Power, Sci-Fi, Shounen"
3197,3673,Nijuu Mensou no Musume,The Daughter of 20 Faces,"Action, Adventure, Mystery"
3198,3674,Sayonara Zetsubou Sensei Jo: Zetsubou Shoujo Senshuu,,"Comedy, Parody, School"
3199,3675,Andromeda Stories,,"Action, Drama, Fantasy, Sci-Fi, Space"
3200,3676,Machine Robo: Cronos no Dai Gyakushuu,Machine Robo: Revenge of Cronos,"Action, Sci-Fi, Space, Mecha"
3201,3679,Renketsu Houshiki,,Hentai
3202,3680,Ai no Katachi: Ecchi na Onnanoko wa Kirai... Desu ka?,,Hentai
3203,3681,Tokyo Requiem,Tokyo Requiem,"Demons, Hentai, Supernatural"
3204,3683,Kabatotto,Hippo and Thomas,Comedy
3205,3684,Dimension Loop,,Sci-Fi
3206,3685,4-Day Weekend,,Music
3207,3686,Tokimeki Memorial: Only Love Specials,,"Comedy, School"
3208,3689,Hatsumei Boy Kanipan,,"Sci-Fi, Adventure, Comedy, Mecha"
3209,3690,Chou Hatsumei Boy Kanipan,,"Adventure, Comedy, Mecha, Romance"
3210,3691,Watashi to Watashi: Futari no Lotte,The Two Lottes,"Slice of Life, Kids, Shoujo"
3211,3692,Yes! Precure 5 GoGo!,,"Action, Magic, Fantasy, School, Shoujo"
3212,3695,Spectral Force Chronicle Divergence,,Fantasy
3213,3701,Kaiba,,"Adventure, Mystery, Romance, Sci-Fi"
3214,3702,Detroit Metal City,Detroit Metal City: The Animated Series,"Music, Comedy"
3215,3704,Zenryoku Usagi,,"Comedy, Kids"
3216,3705,Flashback Game,,Hentai
3217,3706,Seikoujo: Haitoku no Biden Dorei,Dark Chapel,Hentai
3218,3707,Soukou Kijo Iris,,Hentai
3219,3710,Hakaba Kitarou,Graveyard Kitaro,"Horror, Supernatural"
3220,3711,After... The Animation,,"Hentai, School"
3221,3712,Zero no Tsukaima: Princesses no Rondo,The Familiar of Zero: Rondo of Princesses,"Action, Adventure, Harem, Comedy, Magic, Romance, Ecchi, Fantasy, School"
3222,3713,Jigoku Shoujo Mitsuganae,Hell Girl: Three Vessels,"Mystery, Psychological, Supernatural"
3223,3720,Jack to Mame no Ki,Jack and the Beanstalk,"Fantasy, Kids"
3224,3723,Koala Boy Kokki,The Adventures of the Little Koala,Comedy
3225,3724,Taiko no Tatsujin,Taiko Drum Master,Game
3226,3726,Karasu Tengu Kabuto: Ougon no Me no Kemono,,"Action, Adventure, Drama, Historical"
3227,3727,Doraemon Movie 01: Nobita no Kyouryuu,Doraemon the Movie: Nobita&#039;s Dinosaur,"Adventure, Comedy"
3228,3728,True Blue,True Blue,Hentai
3229,3729,True Blue: Gaiden,True Blue: Gaiden,Hentai
3230,3731,Itazura na Kiss,ItaKiss,"Comedy, Romance, Shoujo"
3231,3734,Glass no Kamen: Sen no Kamen wo Motsu Shoujo,Glass Mask: The Girl of a Thousand Masks,"Drama, Shoujo"
3232,3735,Ryuuseiki Gakusaver,Shooting Star Gakusaver,"Action, Sci-Fi, Space, Comedy, Parody, Mecha, School"
3233,3736,Parappa the Rapper,,"Comedy, Fantasy"
3234,3737,Usavich,Usavich,"Adventure, Comedy"
3235,3738,Usavich II,Usavich II,"Adventure, Comedy"
3236,3743,Murder,Murder,"Parody, Mystery, Vampire"
3237,3744,Crayon Shin-chan Movie 10: Arashi wo Yobu Appare! Sengoku Daikassen,,"Historical, Drama, Romance, Samurai, Seinen"
3238,3745,Crayon Shin-chan Movie 02: Buriburi Oukoku no Hihou,,"Action, Adventure, Comedy, Seinen"
3239,3747,Inyouchuu The Animation,,"Hentai, School, Supernatural"
3240,3750,Maria-sama ga Miteru 4th,Maria Watches Over Us Season 4,"School, Shoujo, Shoujo Ai, Slice of Life"
3241,3751,Sekai Meisaku Douwa: Mori wa Ikiteiru,,"Fantasy, Kids"
3242,3752,Nagagutsu wo Haita Neko: 80 Nichikan Sekai Isshuu,Puss-in-Boots: Travels Around the World in 80 Days,"Adventure, Kids"
3243,3754,Tongari Boushi no Memole,,"Fantasy, Magic, Shoujo"
3244,3755,Sekai Meisaku Douwa: Oyayubi Hime,World&#039;s Famous Stories for Children: Thumb Princess,"Fantasy, Kids"
3245,3757,Sekai Meisaku Douwa: Aladdin to Mahou no Lamp,Aladdin and the Wonderful Lamp,"Adventure, Fantasy"
3246,3758,Panda no Daibouken,,Adventure
3247,3759,School Days: Valentine Days,,"Comedy, Romance, School"
3248,3760,Grimm Douwa: Kin no Tori,The Golden Bird,"Adventure, Fantasy"
3249,3761,Wanwan Sanjuushi,Dogtanian and the Three Muskehounds,"Adventure, Historical"
3250,3762,The Borgman: Last Battle,Sonic Soldier Borgman: Last Battle,"Action, Sci-Fi, Demons"
3251,3763,Chouon Senshi Borgman: Lovers Rain,Sonic Soldier Borgman: Lovers Rain,"Action, Sci-Fi, Demons"
3252,3764,Chouon Senshi Borgman 2: Shin Seiki 2058,Sonic Soldier Borgman 2: New Century 2058,"Action, Demons, Sci-Fi, Shounen"
3253,3765,Pygmalio,,"Adventure, Fantasy, Shoujo"
3254,3768,Play Ball,Play Ball,"Action, Sports, Shounen"
3255,3769,Play Ball 2nd,Play Ball 2nd,"Action, Sports, Shounen"
3256,3771,"Nee, Chanto Shiyou Yo!",,Hentai
3257,3772,Saiko Robot Kombock,Cubix,"Mecha, Sci-Fi"
3258,3776,Go! Go! Itsutsugo Land,,School
3259,3778,Yuukan Club,,"Mystery, Comedy, School, Shoujo"
3260,3782,Kara no Kyoukai 2: Satsujin Kousatsu (Zen),the Garden of sinners Chapter 2: Murder Speculation Part A,"Action, Mystery, Supernatural, Romance, Thriller"
3261,3783,Kara no Kyoukai 3: Tsuukaku Zanryuu,the Garden of sinners Chapter 3: Remaining Sense of Pain,"Action, Mystery, Supernatural, Drama, Thriller"
3262,3784,Evangelion: 2.0 You Can (Not) Advance,Evangelion: 2.0 You Can (Not) Advance,"Action, Sci-Fi, Mecha"
3263,3785,Evangelion: 3.0 You Can (Not) Redo,Evangelion: 3.0 You Can (Not) Redo,"Action, Sci-Fi, Mecha"
3264,3786,Evangelion: 3.0+1.0,,"Action, Mecha, Sci-Fi"
3265,3787,The Choujo,Maris the Chojo,"Comedy, Sci-Fi, Super Power"
3266,3791,Air Gear Special,Air Gear: Special Trick,"Sports, Shounen"
3267,3793,Dyogrammaton,Dyogrammaton,Hentai
3268,3795,Hana to Hebi The Animation,Flower & Snake The Animation,Hentai
3269,3799,Speed,,Comedy
3270,3800,Arrow Emblem Grand Prix no Taka,Super Grand Prix,"Cars, Sports, Drama"
3271,3801,Yami no Teio: Kyuuketsuki Dracula,Dracula: Sovereign of the Damned,Vampire
3272,3802,Gakuen Nanafushigi,Sex Craft,"Hentai, Supernatural"
3273,3805,Kaitou Tenshi Twin Angel,,Magic
3274,3806,Sasuga no Sarutobi,Amazing Sarutobi,"Action, Adventure, Comedy, Martial Arts, Romance, Sports"
3275,3807,Honoo no Alpenrose: Judy & Randy,Alpenrose,"Historical, Drama, Romance, Shoujo"
3276,3808,Futari Daka,Futari Daka,"Cars, Sports, Shounen"
3277,3809,Shirayuki Hime no Densetsu,The Legend of Snow White,"Adventure, Fantasy, Romance"
3278,3810,Mori no Youki na Kobito-tachi: Belfy to Lillibit,The Littl&#039; Bits,"Adventure, Fantasy, Comedy"
3279,3811,Hoshi no Oujisama Petit Prince,The Prince of the Stars: Le Petit Prince,Adventure
3280,3812,Yume no Hoshi no Button Nose,Dream Star Button Nose,"Kids, Adventure"
3281,3813,Gekkou no Pierce: Yumemi to Gin no Bara no Kishidan,Moonlight Pierce,"Fantasy, Mystery, Romance, Shoujo"
3282,3816,Idol Fight Suchie-Pai 2,Idol Fighter Su-Chi-Pai,"Action, Ecchi"
3283,3817,Space Travelers The Animation,Space Travelers,"Sci-Fi, Space"
3284,3818,Soratobu Toshi Keikaku,Project: City Flying in the Sky,"Sci-Fi, Music, Space"
3285,3819,Sasurai no Taiyou,Nozomi In The Sun,"Music, Drama"
3286,3820,Space Station No.9,,"Sci-Fi, Music, Space"
3287,3821,Portable Kuukou,Portable Airport,"Sci-Fi, Music, Space"
3288,3822,Sougen no Shoujo Laura,"Laura, Girl of the Prairies","Adventure, Shoujo"
3289,3823,Little Lulu to Chicchai Nakama,Little Lulu,"Kids, Slice of Life, Comedy"
3290,3824,Shoujo Koakuma Kei,Shojyo Koakuma Kei: The Writhing Women,Hentai
3291,3825,Dokaben,,"Action, Sports, School, Shounen"
3292,3826,Zero no Mono,Zero no Mono,Hentai
3293,3827,Ore wa Teppei,My Name Is Teppei,"Action, Shounen, Sports"
3294,3829,Anne no Nikki,The Diary of Anne Frank,"Drama, Historical"
3295,3832,Rebirth Moon Divergence,,"Action, Fantasy"
3296,3833,Issunboushi (OVA),The Erotic Adventures Of Tom Thumb,Hentai
3297,3834,Hoshi no Ko Chobin,Starchild Chobin,"Adventure, Sci-Fi"
3298,3835,Ai no Gakkou Cuore Monogatari,,"Slice of Life, Historical, Drama, School"
3299,3836,Meiken Jolie,Belle and Sebastian,"Adventure, Historical"
3300,3837,Mashin Eiyuuden Wataru,,"Adventure, Comedy, Mecha, Sci-Fi, Shounen"
3301,3838,Himitsu no Akko-chan 2,,"Magic, School, Shoujo"
3302,3839,Himitsu no Akko-chan 3,,"Magic, School, Shoujo"
3303,3840,Crystal Blaze,Glass Maiden,"Action, Sci-Fi"
3304,3841,Chi&#039;s Sweet Home,,"Comedy, Slice of Life"
3305,3842,Doubutsu Takarajima,Animal Treasure Island,Adventure
3306,3843,Ali Baba to 40-hiki no Touzoku,,"Action, Fantasy"
3307,3844,Apache Yakyuugun,Apache Baseball Team,"Action, Sports, School"
3308,3845,Mahoutsukai Chappy,,"Adventure, Kids, Magic"
3309,3847,Sekai Meisaku Douwa: Hakuchou no Ouji,The Wild Swans,Fantasy
3310,3848,"One Piece Movie 9: Episode of Chopper Plus - Fuyu ni Saku, Kiseki no Sakura",,"Action, Adventure, Comedy, Super Power, Fantasy, Shounen"
3311,3849,The SoulTaker: Tamashii-gari - Komugi Daisakusen,,Comedy
3312,3853,Crayon Shin-chan Manatsu no Yoru ni Ora Sanjou! Arashi wo Yobu Den-O vs. Shin-O 60-bu Special!!,Crayon Shin-Chan: Den-O vs. Shin-O,"Action, Comedy, Super Power, Seinen"
3313,3854,Ginga Tetsudou Monogatari: Wasurerareta Toki no Wakusei,The Galaxy Railways: A Letter from the Abandoned Planet,"Drama, Sci-Fi, Space"
3314,3858,Konchuu Monogatari Minashigo Hutch,The Adventures of Hutch the Honeybee,"Adventure, Comedy, Drama"
3315,3859,Top Secret: The Revelation,,"Sci-Fi, Mystery, Police, Psychological, Shoujo"
3316,3861,Shaman King Specials,,"Action, Comedy, Supernatural, Shounen"
3317,3863,Sweet Valerian Specials,,"Comedy, Magic, Shoujo"
3318,3864,Souten no Ken Specials,,"Action, Martial Arts, Historical, Shounen"
3319,3866,Kuro ga Ita Natsu,,"Historical, Drama"
3320,3868,Versailles no Bara: Seimei Aru Kagiri Aishite,,"Historical, Drama, Romance, Shoujo"
3321,3870,Kick no Oni,Demon of the Kick,"Shounen, Sports"
3322,3873,Honey Honey no Suteki na Bouken,Honey Honey&#039;s Wonderful Adventures,"Adventure, Historical, Shoujo"
3323,3874,Ashita e Free Kick,,Sports
3324,3875,Mahoutsukai Sally 2,,"Comedy, Magic, Shoujo"
3325,3876,Maeterlinck no Aoi Tori: Tyltyl Mytyl no Bouken Ryokou,,"Adventure, Fantasy"
3326,3877,Sasurai no Shoujo Nell,Nell the Wandering Girl,"Adventure, Historical, Shoujo"
3327,3878,Mahou Shoujo Lalabel,,"Slice of Life, Magic, Comedy, Shoujo"
3328,3879,Paris no Isabelle,,"Historical, Drama"
3329,3880,Makyou Densetsu Acrobunch,,"Mecha, Sci-Fi, Shounen"
3330,3881,Majokko Tickle,,"Magic, Comedy, Shoujo"
3331,3882,Seijuuki Cyguard,Cybernetics Guardian,"Mecha, Sci-Fi, Supernatural"
3332,3883,YU-NO,,"Sci-Fi, Hentai"
3333,3884,Maze☆Bakunetsu Jikuu: Hot Springs,Maze: The Mega-Burst Space - Hot Springs,"Action, Comedy, Ecchi, Fantasy"
3334,3885,Sugar Bunnies,Sugar Bunnies,Kids
3335,3886,Super Mario Brothers: Peach-hime Kyuushutsu Daisakusen!,Super Mario Brothers: Great Mission to Rescue Princess Peach,"Adventure, Comedy, Shounen"
3336,3887,Ookiku Furikabutte Special,Big Windup!,"Drama, Sports"
3337,3888,Toumei Ningen (OVA),The Invisible Stud,Hentai
3338,3889,Junk Boy,Junk Boy,"Comedy, Romance, Ecchi"
3339,3890,Sei Shoujo Sentai Lakers EX,Battle Team Lakers EX,"Hentai, Sci-Fi"
3340,3895,Pikkoman no Kichikumichi: Mayonaka no Milk Party,Midnight Milk Party,Hentai
3341,3896,Inbo,The Sleazy Family (1),Hentai
3342,3898,Mazinger Z tai Devilman,Mazinger Z vs. Devilman,"Adventure, Demons, Mecha, Sci-Fi, Shounen"
3343,3900,Ougon Bat,Golden Bat,"Action, Sci-Fi, Super Power"
3344,3901,Baccano! Specials,,"Action, Mystery, Comedy, Historical, Supernatural"
3345,3902,Spotlight,Spotlight,"Music, Hentai"
3346,3905,Wanpaku Ouji no Orochi Taiji,"Orochi, the Eight-Headed Dragon",Adventure
3347,3906,H. P. Lovecraft&#039;s The Dunwich Horror and Other Stories,,Horror
3348,3907,Ginga Sengoku Gunyuuden Rai,Galaxy Warring State Chronicle Rai,"Sci-Fi, Adventure, Space, Romance, Shounen"
3349,3908,Injuu Kyoushi,Angel Of Darkness,"Demons, Hentai, Horror"
3350,3909,Bikkuriman,,"Comedy, Fantasy"
3351,3910,Kyuukyoku no Sex Adventure Kamasutra,Kama Sutra,"Action, Comedy, Romance, Hentai, Supernatural"
3352,3911,Shuukaku no Yoru,The Harvest Night,Hentai
3353,3912,Rejuvenation,Sacrilege,Hentai
3354,3913,Onikirimaru,Ogre Slayer,"Action, Demons, Martial Arts, Shounen"
3355,3914,1001 Nights,,"Demons, Fantasy, Romance, Seinen"
3356,3915,Time Bokan,Time Fighters,"Adventure, Comedy, Mecha"
3357,3916,Magical Witch Academy: Boku to Sensei no Magical Lesson The Animation,,Hentai
3358,3917,Hitozuma Cosplay Kissa 2: Hitozuma LoveLove - Cosplay OVA,,Hentai
3359,3918,Resort Boin,,Hentai
3360,3919,Shimaizuma: Shimaizuma 3 The Animation,Fleshdance,Hentai
3361,3920,Mahou Senshi Sweet Knights: Heroine Ryoujoku Shirei,,Hentai
3362,3921,Kamyla,,"Hentai, Police"
3363,3922,Reiju Gakuen,Xtra Credit,"School, Hentai"
3364,3923,Kamen Rider Den-O: Imagin Anime,,"Action, Adventure, Comedy, Kids, Super Power"
3365,3927,Mobile Suit Gundam 00 Second Season,Mobile Suit Gundam 00: Second Season,"Action, Military, Sci-Fi, Space, Drama, Mecha"
3366,3929,Ugokie Kori no Tatehiki,,"Comedy, Supernatural"
3367,3930,Issunboushi no Shusse,The Tiny One Makes It Big,Supernatural
3368,3931,Initial D Battle Stage 2,,"Action, Cars, Sports, Drama, Seinen"
3369,3932,Magnerobo Ga-Keen,,"Action, Mecha, Sci-Fi"
3370,3935,Karakuri Kiden: Hiwou Senki,Hiwou War Chronicles,"Action, Adventure, Mecha, Historical"
3371,3936,Personal Computer Travel Tanteidan,Superbook 2,"Kids, Adventure, Historical, Sci-Fi"
3372,3939,Kafun Shoujo Chuuihou! The Animation,,Hentai
3373,3940,Oshiete Re: Maid,,Hentai
3374,3941,Rensa Byoutou,,Hentai
3375,3942,Binetsu Shoukougun,Slight Fever Syndrome,Hentai
3376,3944,Dokidoki Oyako Lesson: Oshiete H na Obenkyou,,Hentai
3377,3945,Kakyuusei 2: Sketchbook,,Hentai
3378,3946,Jarinko Chie,,"Slice of Life, Comedy, Drama, Seinen"
3379,3947,Jarinko Chie (TV),,"Slice of Life, Comedy, Drama, Seinen"
3380,3948,Mahou Sensei Negima! Introduction Film,,"Action, Ecchi, Comedy, Harem, Romance, Supernatural"
3381,3950,Injuu Daikessen,Mission of Darkness,Hentai
3382,3951,Shimai Ijiri,Slave Sisters,Hentai
3383,3952,Blue Seed 1.5,,"Comedy, Romance, Sci-Fi"
3384,3953,DNA Hunter,DNA Hunter,Hentai
3385,3954,Tales of Symphonia The Animation: Kratos-sensei no Private Lesson,,"Comedy, School"
3386,3956,Shakugan no Shana II (Second) Specials,,"Comedy, Parody"
3387,3958,Kannagi,Kannagi: Crazy Shrine Maidens,"Comedy, School, Shounen, Supernatural"
3388,3960,Armored Core: Fort Tower Song,,"Action, Mecha, Sci-Fi"
3389,3962,Chocolate Underground,,"Comedy, Kids"
3390,3963,Turn A Gundam I Movie: Earth Light,∀ Gundam I: Earth Light,"Action, Drama, Mecha, Military, Sci-Fi, Space"
3391,3964,Turn A Gundam II Movie: Moonlight Butterfly,∀ Gundam II: Moonlight Butterfly,"Action, Drama, Mecha, Military, Sci-Fi, Space"
3392,3965,Nodame Cantabile Special,,"Slice of Life, Comedy, Romance, Josei"
3393,3968,Dragoon,Dragoon,"Adventure, Fantasy"
3394,3969,Kagaku Kyuujo-tai TechnoVoyager,Thunderbirds 2086,"Action, Adventure, Mecha, Sci-Fi, Space"
3395,3970,Sentakuya Shin-chan,Dirty Laundry,Hentai
3396,3972,Yu☆Gi☆Oh! 5D&#039;s,Yu-Gi-Oh! 5D&#039;s,"Action, Game, Shounen"
3397,3974,Tetsuwan Birdy Decode,Birdy the Mighty: Decode,"Action, Sci-Fi, Comedy"
3398,3975,Uchi no 3 Shimai,,"Comedy, Slice of Life"
3399,3976,Mamahaha,The Duchess of Busty Mounds,"Drama, Hentai, Romance"
3400,3977,To Heart Omake,,"Slice of Life, Comedy, Harem, School"
3401,3980,Bi-Indoushi Miija: Injoku no Gakuen,Mija Beautifull Demon,Hentai
3402,3981,Shokuzai no Kyoushitsu,Classroom of Atonement,Hentai
3403,3982,Kairaku Satsujin Chousakan Kouji,Demon Warrior Koji,Hentai
3404,3983,Mujintou Monogatari X,Desert Island Story X,Hentai
3405,3989,Suna no Bara: Yuki no Mokushiroku,,Action
3406,3990,Kumo to Tulip,The Spider and the Tulip,Adventure
3407,3991,Mahou Shoujo-tai Arusu the Adventure,Tweeny Witches: Alice Adventures,"Adventure, Comedy, Fantasy, Magic"
3408,3992,Himekishi Lilia,Himekishi Lilia,"Hentai, Horror, Demons, Supernatural, Magic, Fantasy"
3409,3995,Tokubetsu Byoutou,,Hentai
3410,3998,Tokumu Sousakan Rei & Fuko,Rei and Fuko,"Hentai, Horror, Supernatural"
3411,3999,Dorei Maid Princess,Dorei Maid Princess,"Fantasy, Hentai"
3412,4000,Canary wa Kago no Naka,Cage,Hentai
3413,4003,Dream Hunter Rem,,"Mystery, Magic, Ecchi"
